alpha,poly,rscore
96.000000,9,0.353510242612
96.000000,10,0.339454376136
97.000000,2,-0.0468725023903
97.000000,3,0.0710658467375
97.000000,4,0.0674310408888
97.000000,5,0.0742294293166
97.000000,6,0.159761833598
97.000000,7,0.281201580131
97.000000,8,0.383190611699
97.000000,9,0.352512993353
97.000000,10,0.339398462483
98.000000,2,-0.0490984253099
98.000000,3,0.0710535242296
98.000000,4,0.067430701335
98.000000,5,0.0742269620955
98.000000,6,0.159724868547
98.000000,7,0.280620204018
98.000000,8,0.380669693255
98.000000,9,0.352793554254
98.000000,10,0.339340907466
99.000000,2,-0.0513433381007
99.000000,3,0.0710411885001
99.000000,4,0.0674303617724
99.000000,5,0.0742244912965
99.000000,6,0.159687875298
99.000000,7,0.280028416056
99.000000,8,0.378083573348
99.000000,9,0.353066967477
99.000000,10,0.339282653203
100.000000,2,-0.0536072407626
100.000000,3,0.0710288395491
100.000000,4,0.0674300222012
100.000000,5,0.0742220529262
100.000000,6,0.159650853924
100.000000,7,0.279652402902
100.000000,8,0.375436641393
100.000000,9,0.353310788597
100.000000,10,0.339224178547
